file	archive_id	pages	bytes	text_layer	ocr_quality	chars_per_page	word_hit	junk_ratio	dpi	colour	separation	legibility	ink_pct
1642-For_Farm_Family_and_Freedom-Swatantra_Party_Programme-1971.pdf	1642	17	2201898	full	good	1842.0	0.868	0.0028	128	y	103.3	adequate	34.4
1643-17th_Amendment_Vs_Farm_Family_Freedom.pdf	1643	13	829239	none	none	0.0	0.0	0.0	185	y	150.9	strong	9.2
1644-Swatantra_Party_Fourth_National_Convention_New_Delhi_12-12-1966.pdf	1644	182	36957445	none	none	0.0	0.0	0.0	128	y	138.2	strong	42.5
1645-Swatantra_Party_Souvenir-1961.pdf	1645	209	45858239	none	none	0.0	0.0	0.0	128	n	154.4	strong	9.5
1646-Rajaji_89_A_Garland_Of_Tributes.pdf	1646	81	15327457	none	none	0.0	0.0	0.0	128	y	95.7	adequate	42.6
1647-Swatantra_Party_Receipts_&_Payments_01-07-1959_to_30-06-1960.pdf	1647	11	2485460	none	none	0.0	0.0	0.0	128	n	48.7	faint	16.9
1648-The_Swatantra_Party_Preparatory_Convention_Held_On_1st&2nd-08-1959.pdf	1648	8	1145310	none	none	0.0	0.0	0.0	128	n	81.3	weak	16.6
1649-Swatanrtra_Party_Convention_25-10-1959.pdf	1649	4	1174534	none	none	0.0	0.0	0.0	128	n	86.4	weak	12.7
165-Poor_Dears_By_Minoo_Masani.pdf	165	4	416609	none	none	0.0	0.0	0.0	128	y	99.6	adequate	15.6
1650-Swatantra_Party_Vs_National_Congress_18-08-1959.pdf	1650	6	1222570	none	none	0.0	0.0	0.0	128	y	84.5	weak	8.0
1651-Original_Allocation_Of_Grants_To_The_Regional_Committees_In_The_State.pdf	1651	1	119981	none	none	0.0	0.0	0.0	128	n	99.1	adequate	4.6
1652-Letter_to_Hindustan_Construction_Co_Ltd_15-10-1959.pdf	1652	6	457929	none	none	0.0	0.0	0.0	128	n	137.5	strong	3.8
1653-Letter_to_Mr_S_Y_Krishnaswamy_17-11-1959.pdf	1653	1	175641	none	none	0.0	0.0	0.0	128	n	113.0	adequate	7.8
1654-Letter_to_Mr_H_P_Modi.pdf	1654	1	162616	none	none	0.0	0.0	0.0	128	n	110.8	adequate	2.8
1655-Telegram_to_Mr_S_Y_Krishnaswamy_17-11-1959.pdf	1655	1	141025	none	none	0.0	0.0	0.0	128	n	103.4	adequate	7.6
1656-Letter_to_Mr_S_Y_Krishnaswamy_17-11-1959.pdf	1656	2	308767	none	none	0.0	0.0	0.0	128	n	34.9	faint	23.6
1657-Letter_to_Ram_Rai_Munshi_16-11-1959.pdf	1657	1	157434	none	none	0.0	0.0	0.0	128	n	123.6	adequate	4.7
1658-Letter_to_Mr_H_N_Hota_16-11-1959.pdf	1658	1	183416	none	none	0.0	0.0	0.0	128	n	119.2	adequate	4.4
1659-Late_Sardar_Vallabhbhai_Patel_86th_Birth_Anniversary_Meeting_09-11-1959.pdf	1659	2	63538	none	none	0.0	0.0	0.0	128	n	132.7	strong	4.8
166-Reflection_On_Republic_Day-1968.pdf	166	4	690496	none	none	0.0	0.0	0.0	128	n	61.3	weak	22.1
1660-Letter_to_Dr_Cooper_16-11-1959.pdf	1660	1	72701	none	none	0.0	0.0	0.0	128	n	119.1	adequate	3.7
1661-Swatantra_Party_Notice_For_Meeting_09-11-1959.pdf	1661	1	98613	none	none	0.0	0.0	0.0	128	n	134.7	strong	4.3
1662-Letter_to_Kaikhusru_07-11-1959.pdf	1662	1	198697	none	none	0.0	0.0	0.0	128	n	121.1	adequate	7.4
1663-Letter_To_Mr_Minoo_Masani_06-11-1959.pdf	1663	3	335558	none	none	0.0	0.0	0.0	128	n	113.0	adequate	9.5
1664-Letter_to_Chiranjilal_Loyalka_06-11-1959.pdf	1664	1	119802	none	none	0.0	0.0	0.0	128	n	120.3	adequate	3.1
1665-Letter_to_Mr_H_P_Modi_06-11-1959.pdf	1665	6	992373	none	none	0.0	0.0	0.0	128	n	76.2	weak	12.0
1666-Letter_to_Mr_H_P_Modi_06-11-1959.pdf	1666	1	165313	none	none	0.0	0.0	0.0	128	n	89.8	weak	6.9
1667-Letter_to_Mr_G_Rajagopalachari_03-11-1959.pdf	1667	1	149898	none	none	0.0	0.0	0.0	128	n	87.2	weak	8.1
1668-Letter_to_Pandit_B_N_Chaturvedi_02-11-1959.pdf	1668	1	132410	none	none	0.0	0.0	0.0	128	n	113.3	adequate	4.9
1669-Swatantra_Party_Minutes_of_Meeting_29-10-1959.pdf	1669	2	344355	none	none	0.0	0.0	0.0	128	n	83.3	weak	49.3
167-A-Speech_of_Mr_Minoo_Masani_26-02-1968.pdf	167	46	6031568	none	none	0.0	0.0	0.0	128	n	54.8	faint	15.1
167-Letter_to_Mr_Minoo_Masani_27-03-1968.pdf	167	1	66494	none	none	0.0	0.0	0.0	128	y	88.7	weak	5.9
1670-Letter_to_Mr_Purshotam_Das_28-10-1959.pdf	1670	1	120417	none	none	0.0	0.0	0.0	128	y	111.3	adequate	6.9
1671-Letter_to_Mr_H_P_Modi_25-10-1959.pdf	1671	2	233039	none	none	0.0	0.0	0.0	128	y	68.0	weak	27.8
1672-Letter_to_Mr_H_P_Modi_23-10-1959.pdf	1672	1	166964	none	none	0.0	0.0	0.0	128	n	63.4	weak	10.0
1673-Letter_to_Mr_S_S_Mariswamy_22-10-1959.pdf	1673	1	118674	none	none	0.0	0.0	0.0	128	n	92.5	adequate	5.1
1674-Letter_to_Mr_H_P_Modi.pdf	1674	1	193911	none	none	0.0	0.0	0.0	128	n	93.3	adequate	9.6
1675-Letter_to_Mr_H_P_Modi_20-10-1959.pdf	1675	2	168232	none	none	0.0	0.0	0.0	128	y	97.4	adequate	5.9
1676-Letter_to_A_A_Jasdenvala_20-10-1959.pdf	1676	1	58441	none	none	0.0	0.0	0.0	128	y	93.3	adequate	3.8
1677-Letter_to_Jal_J_Gazdar_20-10-1959.pdf	1677	1	59113	none	none	0.0	0.0	0.0	128	y	81.7	weak	92.3
1678-Letter_to_Mrs_F_J_Gazdar_20-10-1959.pdf	1678	1	53381	none	none	0.0	0.0	0.0	128	y	99.8	adequate	2.9
1679-Letter_to_Mr_C_Rajagopalachari_20-10-1959.pdf	1679	2	280592	none	none	0.0	0.0	0.0	128	y	103.8	adequate	15.2
168-Do_Not_Trespass-The_White_Star.pdf	168	6	1316838	none	none	0.0	0.0	0.0	128	n	107.1	adequate	16.1
1680-Letter_to_Mr_S_Y_Krishnaswamy_19-10-1959.pdf	1680	1	118271	none	none	0.0	0.0	0.0	128	n	105.7	adequate	6.8
1681-Letter_to_Mr_H_P_Modi_17-10-1959.pdf	1681	1	83314	none	none	0.0	0.0	0.0	128	y	60.1	weak	9.9
1682-Letter_to_Mr_H_P_Modi_16-10-1959.pdf	1682	1	121911	none	none	0.0	0.0	0.0	128	y	48.6	faint	10.2
1683-Swatantra_Newsletter_No-1_15-10-1959.pdf	1683	10	2441113	none	none	0.0	0.0	0.0	128	n	42.7	faint	20.7
1684-Letter_to_Mr_A_D_Shroff_15-10-1959.pdf	1684	3	273215	none	none	0.0	0.0	0.0	128	y	69.1	weak	14.3
1685-Letter_to_Mr_Homi_Modi_14-10-1959.pdf	1685	3	574308	none	none	0.0	0.0	0.0	128	n	132.2	strong	12.0
1686-Letter_to_Mr_Homi_Modi.pdf	1686	1	102525	none	none	0.0	0.0	0.0	128	n	27.0	faint	32.7
1687-Letter_to_Mr_Homi_Modi.pdf	1687	1	109929	none	none	0.0	0.0	0.0	128	n	81.0	weak	3.4
1688-Swatanrtra_Party_Statement_of_Remittances_10-10-1959.pdf	1688	1	118417	none	none	0.0	0.0	0.0	128	n	80.4	weak	5.3
1689-Letter_to_Chimanlal_B_Parikh_12-10-1959.pdf	1689	1	101497	none	none	0.0	0.0	0.0	128	n	111.1	adequate	2.8
169-A_Monstrosity_In_The_Making-World_Trade.pdf	169	10	1585539	none	none	0.0	0.0	0.0	128	y	111.5	adequate	12.9
1690-Swatantra_Party_Minutes_of_Meeting_09-10-1959.pdf	1690	2	381829	none	none	0.0	0.0	0.0	128	n	75.6	weak	9.8
1691-Letter_to_Raja_Bahadur_Singh_07-10-1959.pdf	1691	1	139830	none	none	0.0	0.0	0.0	128	n	131.6	strong	7.7
1692-Letter_to_Mr_R_Agni_Bhoj_07-10-1959.pdf	1692	1	157218	none	none	0.0	0.0	0.0	128	n	130.0	strong	8.7
1693-Letter_to_Mr_Kalayan_Singh_06-10-1959.pdf	1693	1	114933	none	none	0.0	0.0	0.0	128	n	116.0	adequate	4.3
1694-Letter_to_Mr_Ranbir_Singh_Jain_05-10-1959.pdf	1694	1	120343	none	none	0.0	0.0	0.0	128	n	112.6	adequate	6.2
1695-Letter_to_Mr_Homi_Modi_03-10-1959.pdf	1695	2	517787	none	none	0.0	0.0	0.0	128	n	111.6	adequate	15.3
1696-Letter_to_General_Nathu_Singh_01-10-1959.pdf	1696	1	157819	none	none	0.0	0.0	0.0	128	n	105.9	adequate	10.3
1697-Letter_to_Mr_Homi_Modi_29-09-1959.pdf	1697	2	255549	none	none	0.0	0.0	0.0	128	y	89.2	weak	6.1
1698-Letter_to_Mr_H_P_Modi_29-09-1959.pdf	1698	9	1464865	none	none	0.0	0.0	0.0	128	y	89.1	weak	28.8
1699-Letter_to_Mr_C_Rajagopalachari_29-09-1959.pdf	1699	4	635235	none	none	0.0	0.0	0.0	128	y	108.3	adequate	15.2
17-Letter_to_Mr_Minoo_Masani_16-03-1971.pdf	17	1	155844	none	none	0.0	0.0	0.0	128	y	81.8	weak	8.5
170-The_Outlook_for_Party_Ploitics_in_India.pdf	170	15	2159062	none	none	0.0	0.0	0.0	128	y	70.9	weak	36.4
1700-Letter_to_Mr_Lynn_28-09-1959.pdf	1700	1	105104	none	none	0.0	0.0	0.0	128	y	106.7	adequate	4.5
1701-Letter_to_A_P_28-09-1959.pdf	1701	3	394281	none	none	0.0	0.0	0.0	128	y	67.2	weak	10.5
1702-Letter_to_Mr_S_Y_Krishnaswamy_27-09-1959.pdf	1702	5	945855	none	none	0.0	0.0	0.0	128	n	77.9	weak	15.4
1703-Letter_to_Mr_Homi_Modi_26-09-1959.pdf	1703	2	167062	none	none	0.0	0.0	0.0	128	y	83.1	weak	24.3
1704-Letter_to_Mr_Homi_Modi_26-09-1959.pdf	1704	1	259283	none	none	0.0	0.0	0.0	128	n	86.1	weak	15.7
1705-Letter_to_Mr_K_N_Munshi_25-09-1959.pdf	1705	1	148853	none	none	0.0	0.0	0.0	128	n	131.7	strong	5.8
1706-Letter_to_Mr_H_P_Modi_23-09-1959.pdf	1706	2	313007	none	none	0.0	0.0	0.0	128	n	92.9	adequate	8.4
1707-Letter_to_Mr_J_F_Jehangir_23-09-1959.pdf	1707	2	195243	none	none	0.0	0.0	0.0	128	y	56.2	faint	22.7
1708-Swatantra_Party_Minutes_of_Meeting_24-09-1959.pdf	1708	2	389345	none	none	0.0	0.0	0.0	128	n	74.5	weak	11.7
1709-Letter_to_Mr_S_Y_Krishnaswamy_23-09-1959.pdf	1709	1	163758	none	none	0.0	0.0	0.0	128	n	114.9	adequate	11.9
171-The_Review_of_Road_Transport_in_India_28-10-1968.pdf	171	2	370328	none	none	0.0	0.0	0.0	128	n	121.0	adequate	15.5
1710-Letter_to_Mr_Homi_Modi_21-09-1959.pdf	1710	3	233618	none	none	0.0	0.0	0.0	128	y	78.0	weak	38.4
1711-Letter_to_Mr_Homi_Modi_21-09-1959.pdf	1711	2	226341	none	none	0.0	0.0	0.0	128	y	62.4	weak	19.8
1712-Letter_to_Mr_N_C_Zamindar_14-09-1959.pdf	1712	1	125193	none	none	0.0	0.0	0.0	128	n	114.6	adequate	4.2
1713-Letter_to_Mr_Homi_Modi_13-09-1959.pdf	1713	2	336432	none	none	0.0	0.0	0.0	128	n	81.5	weak	6.8
1714-Letter_to_Mr_Homi_Modi_10-09-1959.pdf	1714	2	216700	none	none	0.0	0.0	0.0	128	y	53.1	faint	26.6
1715-Letter_to_Mr_Homi_Modi_08-09-1959.pdf	1715	1	108388	none	none	0.0	0.0	0.0	128	y	43.2	faint	60.2
1716-Letter_to_Mr_C_Rajagopalachari_07-09-1959.pdf	1716	1	133961	none	none	0.0	0.0	0.0	128	n	127.4	adequate	9.5
1717-Letter_to_Mr_Homi_Modi_14-08-1959.pdf	1717	2	176346	none	none	0.0	0.0	0.0	128	y	65.8	weak	46.3
1718-Letter_to_Mr_C_Rajagopalachari_09-08-1959.pdf	1718	1	124149	none	none	0.0	0.0	0.0	128	y	83.7	weak	7.0
1719-Letter_to_Mr_Homi_Modi_09-08-1959.pdf	1719	1	112429	none	none	0.0	0.0	0.0	128	y	63.9	weak	9.4
172-The_Review_of_Road_Transport_in_India.pdf	172	4	718916	none	none	0.0	0.0	0.0	128	n	136.6	strong	15.9
1720-Letter_to_Mr_Homi_Modi_10-08-1959.pdf	1720	1	84536	none	none	0.0	0.0	0.0	128	y	87.6	weak	7.4
1721-Letter_to_General_Nathu_Singh_08-09-1959.pdf	1721	1	127999	none	none	0.0	0.0	0.0	128	n	110.1	adequate	6.8
1722-Letter_to_Mr_Homi_Modi_27-08-1959.pdf	1722	2	210964	none	none	0.0	0.0	0.0	128	y	62.7	weak	15.5
1723-Letter_to_Mr_S_Y_Krishnaswamy_08-09-1959.pdf	1723	1	158419	none	none	0.0	0.0	0.0	128	n	105.8	adequate	10.0
1724-Letter_To_Mr_Minoo_Masani_03-09-1959.pdf	1724	1	183786	none	none	0.0	0.0	0.0	128	n	77.0	weak	16.0
1725-Letter_to_Mr_Homi_Modi_01-09-1959.pdf	1725	1	131711	none	none	0.0	0.0	0.0	128	n	47.7	faint	10.1
1726-Letter_to_Mr_S_Y_Krishnaswamy_28-08-1959.pdf	1726	1	244711	none	none	0.0	0.0	0.0	128	n	68.6	weak	16.0
1727-Letter_To_Mr_Minoo_Masani_29-08-1959.pdf	1727	1	140136	none	none	0.0	0.0	0.0	128	y	98.6	adequate	10.2
1728-Letter_to_Mr_Homi_Modi_28-08-1959.pdf	1728	1	96324	none	none	0.0	0.0	0.0	128	y	87.0	weak	3.2
1729-Letter_to_Mr_Homi_Modi_06-09-1959.pdf	1729	1	113888	none	none	0.0	0.0	0.0	128	n	43.8	faint	15.0
173-Last_Hope_or_Lost_Hope-Swatantra_Sonvenir.pdf	173	2	261646	none	none	0.0	0.0	0.0	128	n	81.2	weak	11.8
1730-Letter_From_Mr_Raghavendra_Pratap_Singh_02-09-1959.pdf	1730	1	155484	none	none	0.0	0.0	0.0	128	n	56.6	faint	10.3
1731-Letter_to_Mr_Hukum_Singh_04-09-1959.pdf	1731	1	93050	none	none	0.0	0.0	0.0	128	y	117.7	adequate	8.0
1732-Letter_to_Mr_Homi_Modi_31-08-1959.pdf	1732	1	154450	none	none	0.0	0.0	0.0	128	n	53.4	faint	9.7
1733-Swatantra_Party_Minutes_of_Meeting_21-08-1959.pdf	1733	3	584893	none	none	0.0	0.0	0.0	128	n	92.9	adequate	8.5
1734-Swatantra_Party_Notice_For_Meeting_31-08-1959.pdf	1734	1	71575	none	none	0.0	0.0	0.0	128	y	97.7	adequate	3.4
1735-Letter_to_Mr_Homi_Modi_05-09-1959.pdf	1735	3	243290	none	none	0.0	0.0	0.0	128	y	77.9	weak	4.2
1736-Letter_to_Sirdar_P_S_Sodhbans_04-08-1959.pdf	1736	1	157310	none	none	0.0	0.0	0.0	128	n	124.8	adequate	9.6
1737-Letter_to_Mr_Homi_Modi_30-07-1959.pdf	1737	1	93542	none	none	0.0	0.0	0.0	128	y	83.3	weak	6.0
1738-Letter_to_Mr_Homi_Modi_21-07-1959.pdf	1738	2	254867	none	none	0.0	0.0	0.0	128	y	45.6	faint	21.9
1739-Letter_From_Sirdar_P_S_Sodhbans_01-07-1959.pdf	1739	2	495222	none	none	0.0	0.0	0.0	128	n	77.8	weak	12.1
174-Letter_to_Mr_S_V_Raju_19-09-1968.pdf	174	1	119842	none	none	0.0	0.0	0.0	128	y	111.8	adequate	4.2
1740-Letter_to_Mr_C_Rajagopalachari_19-06-1959.pdf	1740	5	996503	none	none	0.0	0.0	0.0	128	n	78.2	weak	16.9
1741-International_Whos_Who.pdf	1741	1	128874	none	none	0.0	0.0	0.0	128	y	78.3	weak	8.8
1742-Some_Extracts_From_Transcript_Of_Prime_Ministers_Press_Conference_07-08-1959.pdf	1742	4	937388	none	none	0.0	0.0	0.0	128	y	75.2	weak	33.0
1743-Letter_to_Mr_Raghavendra_Pratap_Singh_22-09-1959.pdf	1743	2	208659	none	none	0.0	0.0	0.0	128	n	28.8	faint	26.8
1744-Letter_to_Mr_Homi_Modi_09-08-1959.pdf	1744	1	142394	none	none	0.0	0.0	0.0	128	y	78.3	weak	16.6
1745-Proceeeding_Of_The_Organising_Committee_Of_Swatantra_Party_22-08-1959.pdf	1745	6	1012689	none	none	0.0	0.0	0.0	128	y	89.4	weak	9.3
1746-Swatantra_Party_Receipts_&_Payments_01-06-1959_to_22-09-1959.pdf	1746	1	148151	none	none	0.0	0.0	0.0	128	n	95.6	adequate	8.6
1747-Swatantra_Party_Minutes_of_Meeting_03-09-1959.pdf	1747	3	586028	none	none	0.0	0.0	0.0	128	n	86.0	weak	9.5
1748-Letter_to_Mr_Homi_Modi_10-09-1959.pdf	1748	2	225703	none	none	0.0	0.0	0.0	128	y	56.0	faint	13.9
1749-The_Constitution_Committee_23-08-1959.pdf	1749	2	321947	none	none	0.0	0.0	0.0	128	y	68.5	weak	15.6
175-Publication_for_Last_Hope_or_Lost_Hope.pdf	175	2	323522	none	none	0.0	0.0	0.0	128	n	130.5	strong	11.4
1750-Proceeeding_Of_An_Informal_Meeting_06-08-1959.pdf	1750	4	761477	none	none	0.0	0.0	0.0	128	y	50.0	faint	25.8
1751-Letter_to_N_G_Ranga_09-08-1959.pdf	1751	1	96294	none	none	0.0	0.0	0.0	128	y	90.3	adequate	7.7
1752-Swatantra_Party_Statement_Of_Financial_Position_08-08-1959.pdf	1752	1	130746	none	none	0.0	0.0	0.0	128	n	124.1	adequate	7.3
1753-Revised_Statement_Of_Principles.pdf	1753	8	1432446	none	none	0.0	0.0	0.0	128	n	74.7	weak	12.6
1754-Letter_to_Mr_Homi_Modi_15-08-1959.pdf	1754	1	95158	none	none	0.0	0.0	0.0	128	y	45.1	faint	19.6
1755-Letter_to_Mr_N_C_Zamindar_12-08-1959.pdf	1755	1	143839	none	none	0.0	0.0	0.0	128	y	101.4	adequate	12.2
1756-Letter_to_Mr_Homi_Modi_07-08-1959.pdf	1756	2	182578	none	none	0.0	0.0	0.0	128	y	60.2	weak	22.6
1757-Letter_From_Mr_C_V_Ramanatha_06-08-1959.pdf	1757	2	180634	none	none	0.0	0.0	0.0	128	y	63.0	weak	9.9
1758-Letter_to_Mr_C_V_Ramanatha_30-05-1959.pdf	1758	1	81926	none	none	0.0	0.0	0.0	128	y	43.7	faint	21.2
1759-Liberty_Of_The_Indivisual.pdf	1759	8	2362621	none	none	0.0	0.0	0.0	128	y	79.2	weak	31.0
176-Publication_for_Last_Hope_or_Lost_Hope.pdf	176	2	313268	none	none	0.0	0.0	0.0	128	n	126.6	adequate	11.7
1760-Letter_to_Mr_N_C_Zamindar_24-08-1959.pdf	1760	1	121952	none	none	0.0	0.0	0.0	128	y	92.8	adequate	10.5
1761-Letter_to_Mr_S_Y_Krishnaswamy_24-08-1959.pdf	1761	1	119313	none	none	0.0	0.0	0.0	128	n	131.8	strong	5.5
1762-Letter_to_Mr_Homi_Modi_24-08-1959.pdf	1762	1	96690	none	none	0.0	0.0	0.0	128	y	60.5	weak	93.1
1763-Letter_to_N_G_Ranga.pdf	1763	1	63773	none	none	0.0	0.0	0.0	128	y	30.2	faint	33.4
1764-Letter_to_Mr_C_Rajagopalachari_14-08-1959.pdf	1764	1	159435	none	none	0.0	0.0	0.0	128	n	61.8	weak	16.8
1765-Swatantra_Party_Agenda_For_Meeting_22-08-1959.pdf	1765	12	1946146	none	none	0.0	0.0	0.0	128	y	89.8	weak	6.2
1766-Letter_to_Major_S_R_Bamji_21-08-1959.pdf	1766	7	856849	none	none	0.0	0.0	0.0	128	y	78.1	weak	53.4
1767-Letter_to_Mr_Ruttonchund_Master_21-08-1959.pdf	1767	1	113249	none	none	0.0	0.0	0.0	128	n	140.7	strong	5.1
1768-Letter_to_Mr_Homi_Modi_19-08-1959.pdf	1768	2	295505	none	none	0.0	0.0	0.0	128	y	75.0	weak	6.9
1769-Letter_to_Mr_Homi_Modi_15-08-1959.pdf	1769	3	432982	none	none	0.0	0.0	0.0	128	y	71.9	weak	6.9
177-Publication_for_Last_Hope_or_Lost_Hope.pdf	177	2	313916	none	none	0.0	0.0	0.0	128	y	122.1	adequate	11.7
1770-Letter_to_Mr_Homi_Modi_07-08-1959.pdf	1770	1	121747	none	none	0.0	0.0	0.0	128	y	57.0	faint	5.3
1771-Letter_to_Mr_Homi_Modi_02-08-1959.pdf	1771	1	147367	none	none	0.0	0.0	0.0	128	y	65.7	weak	8.3
1772-Letter_to_Mr_Homi_Modi_03-08-1959.pdf	1772	3	434968	none	none	0.0	0.0	0.0	128	y	60.1	weak	8.0
1773-Letter_to_Mr_Homi_Modi_14-07-1959.pdf	1773	2	310944	none	none	0.0	0.0	0.0	128	y	73.1	weak	7.8
1774-Letter_to_Mr_Homi_Modi_16-07-1959.pdf	1774	3	463900	none	none	0.0	0.0	0.0	128	y	82.0	weak	7.7
1775-Letter_to_Mr_Homi_Modi_22-07-1959.pdf	1775	2	291372	none	none	0.0	0.0	0.0	128	y	61.7	weak	8.6
1776-Letter_to_Mr_Homi_Modi_27-07-1959.pdf	1776	2	284673	none	none	0.0	0.0	0.0	128	y	70.8	weak	6.9
1777-Letter_to_Mr_Homi_Modi_09-07-1959.pdf	1777	2	315916	none	none	0.0	0.0	0.0	128	y	97.3	adequate	7.8
1778-Letter_to_Raja_Hutheesing_20-08-1959.pdf	1778	3	346415	none	none	0.0	0.0	0.0	128	y	87.0	weak	15.9
1779-Letter_to_Mr_B_B_Kapasi_20-08-1959.pdf	1779	2	167857	none	none	0.0	0.0	0.0	128	y	90.8	adequate	3.2
178-Business_Vs_Bureaucracy_By_Mr_Masani.pdf	178	6	1152060	none	none	0.0	0.0	0.0	128	n	116.8	adequate	26.4
1780-Letter_to_R_V_Murthy_20-08-1959.pdf	1780	2	172574	none	none	0.0	0.0	0.0	128	n	100.7	adequate	48.2
1781-Letter_to_Mr_Homi_Modi_16-08-1959.pdf	1781	1	93208	none	none	0.0	0.0	0.0	128	y	78.6	weak	5.1
1782-Commerce_An_Unbecoming_Reply_15-08-1959.pdf	1782	4	1544554	none	none	0.0	0.0	0.0	128	y	85.5	weak	20.2
1783-Commerce_Fresh_Hope_For_Democracy_In_India_08-08-1959.pdf	1783	4	1537648	none	none	0.0	0.0	0.0	128	y	86.4	weak	20.2
1784-Letter_to_Mr_B_N_Anantani_19-08-1959.pdf	1784	2	252425	none	none	0.0	0.0	0.0	128	y	82.7	weak	7.4
1785-Re-Dedication_15-08-1959.pdf	1785	4	656505	none	none	0.0	0.0	0.0	128	y	85.9	weak	10.5
1786-Swatantra_Party_Notice_For_Meeting_13-08-1959.pdf	1786	1	88891	none	none	0.0	0.0	0.0	128	y	94.5	adequate	4.7
1787-Swatantra_Party_Minutes_of_Meeting_12-08-1959.pdf	1787	2	383745	none	none	0.0	0.0	0.0	128	n	73.3	weak	10.3
1788-Letter_to_D_N_D_Khandalavala_19-08-1959.pdf	1788	1	123219	none	none	0.0	0.0	0.0	128	n	108.7	adequate	4.8
1789-Letter_to_Mr_Homi_Modi_13-08-1959.pdf	1789	2	123623	none	none	0.0	0.0	0.0	128	y	61.7	weak	31.7
179-Discussion_with_the_Monopolies_Commissions.pdf	179	5	662041	none	none	0.0	0.0	0.0	128	n	112.8	adequate	7.5
1790-Letter_to_Mr_S_Y_Krishnaswamy_08-08-1959.pdf	1790	2	178191	none	none	0.0	0.0	0.0	128	n	114.3	adequate	2.6
1791-Letter_to_Mrs_Lynn_06-08-1959.pdf	1791	3	471590	none	none	0.0	0.0	0.0	128	n	116.7	adequate	11.1
1792-Letter_to_Mr_Homi_Modi_04-08-1959.pdf	1792	2	240829	none	none	0.0	0.0	0.0	128	y	83.9	weak	14.4
1793-Letter_From_Mr_S_Y_Krishnaswamy_04-08-1959.pdf	1793	1	113781	none	none	0.0	0.0	0.0	128	n	92.6	adequate	5.6
1794-Swatantra_Party_Minutes_of_Meeting_24-09-1959.pdf	1794	2	378043	none	none	0.0	0.0	0.0	128	n	97.1	adequate	9.5
1795-Swatantra_Party_List_Of_Member_Of_The_Central_Organising_Committee.pdf	1795	1	123642	none	none	0.0	0.0	0.0	128	y	52.2	faint	22.0
1796-Letter_to_Isaac_Mathai_06-08-1959.pdf	1796	1	93720	none	none	0.0	0.0	0.0	128	y	51.1	faint	37.9
1797-Letter_to_Mr_Homi_Modi_03-08-1959.pdf	1797	2	301576	none	none	0.0	0.0	0.0	128	y	81.2	weak	11.6
1798-India_Is_Greater_Than_Hindi.pdf	1798	3	735252	none	none	0.0	0.0	0.0	128	n	72.3	weak	12.9
1799-Swatantra_Party_Notice_For_Meeting_05-08-1959.pdf	1799	1	76671	none	none	0.0	0.0	0.0	128	y	86.7	weak	4.8
18-Letter_to_Mr_Ramchandra_M_Barot_29-03-1971.pdf	18	1	117525	none	none	0.0	0.0	0.0	128	y	90.6	adequate	3.2
180-Monopolies_and_Restrietive_Trade_Discussion_On_Parliament_03-08-1968.pdf	180	35	6168433	none	none	0.0	0.0	0.0	128	y	131.5	strong	13.3
1800-Swatantra_Party_Minutes_of_Meeting_02-08-1959.pdf	1800	2	317838	none	none	0.0	0.0	0.0	128	n	54.1	faint	24.4
1801-Swatantra_Party_Notice_29-07-1959.pdf	1801	1	76767	none	none	0.0	0.0	0.0	128	y	103.1	adequate	4.4
1802-Swatantra_Party_Notice_28-07-1959.pdf	1802	1	72845	none	none	0.0	0.0	0.0	128	y	99.7	adequate	4.3
1803-Letter_to_HP_Mody_30-07-1959.pdf	1803	1	90762	none	none	0.0	0.0	0.0	128	y	65.0	weak	7.6
1804-Letter_from_HP_Mody_30-07-1959.pdf	1804	3	325791	none	none	0.0	0.0	0.0	128	y	97.1	adequate	6.8
1805-Letter_to_HP_Mody_28-07-1959.pdf	1805	1	110003	none	none	0.0	0.0	0.0	128	n	30.8	faint	22.7
1807-Letter_to_HP_Mody_23-07-1959.pdf	1807	15	2377349	none	none	0.0	0.0	0.0	128	y	82.7	weak	9.3
1808-Letter_from_Piloo_Mody_20-07-1959.pdf	1808	4	777757	none	none	0.0	0.0	0.0	128	n	87.6	weak	17.2
1809-Letter_to_T_Sadasivam_22-07-1959.pdf	1809	1	121153	none	none	0.0	0.0	0.0	128	n	90.4	adequate	8.6
181-Accelerating_Economic_Development_With_Political_Stability_26-12-1968.pdf	181	6	1211232	none	none	0.0	0.0	0.0	128	y	79.1	weak	24.1
1810-Letter_to_HP_Mody_30-06-1959.pdf	1810	1	158368	none	none	0.0	0.0	0.0	128	y	77.3	weak	10.3
1811-The_Kerala_Satyagraha-Swarajya_20-06-1959.pdf	1811	16	4386645	none	none	0.0	0.0	0.0	128	y	118.1	adequate	14.5
1812-Letter_to_BB_Kapashi_22-07-1959.pdf	1812	1	120914	none	none	0.0	0.0	0.0	128	n	108.7	adequate	3.4
1813-Letter_to_Secretary-Indian_Exporter_&_Importer_22-07-1959.pdf	1813	1	112013	none	none	0.0	0.0	0.0	128	n	118.6	adequate	3.4
1814-Letter_to_HP_Mody_08-07-1959.pdf	1814	1	97084	none	none	0.0	0.0	0.0	128	y	64.9	weak	72.4
1815-The_New_political_Party-The_Indian_Exporter_&_Importer_June-1959.pdf	1815	2	463225	none	none	0.0	0.0	0.0	128	y	115.1	adequate	16.7
